,id
40163,894691
40164,7724434
40165,5939319
40166,3355306
40167,997706
40168,4939957
40169,4096890
40170,2874060
40171,4748962
40172,1634361
40173,1254796
40174,5434807
40175,4449879
40176,4941504
40177,4481554
40178,1840010
40179,3999478
40180,611070
40181,851553
40182,2086146
40183,4371998
40184,5005597
40185,2539487
40186,3107817
40187,763113
40188,2417191
40189,5877674
40190,4211878
40191,2373302
40192,2268785
40193,8269250
40194,8192980
40195,1434910
40196,7036561
40197,5426442
40198,6949193
40199,7141064
40200,4486214
40201,2580399
40202,864306
40203,1628415
40204,2317913
40205,3218901
40206,5458771
40207,1176755
40208,2933897
40209,1847033
40210,1442129
40211,4181588
40212,3140957
40213,7029812
40214,1023936
40215,4039376
40216,2037353
40217,7489608
40218,6897306
40219,3578442
40220,2698415
40221,4090972
40222,3020264
40223,7847889
40224,3383703
40225,3556904
40226,3837707
40227,4957743
40228,360474
40229,3367221
40230,593427
40231,3403763
40232,7215449
40233,5502893
40234,8574419
40235,3704058
40236,2343054
40237,1581382
40238,1942568
40239,55798
40240,1965078
40241,3360268
40242,1252941
40243,3541234
40244,1919521
40245,4169473
40246,1296789
40247,3269038
40248,4534155
40249,8593272
40250,279843
40251,380693
40252,4499322
40253,6818714
40254,7131884
40255,4086169
40256,8186032
40257,7535541
40258,7018790
40259,686960
40260,7357206
40261,6227272
40262,6075235
40263,494894
40264,262343
40265,7597493
40266,3700982
40267,6009991
40268,7648932
40269,4826046
40270,3909115
40271,3350233
40272,1632230
40273,4660643
40274,6472503
40275,4984676
40276,5223292
40277,2819498
40278,7850200
40279,660451
40280,881421
40281,863490
40282,3571034
40283,8032052
40284,7461595
40285,7445542
40286,2708644
40287,6684998
40288,6470109
40289,2720556
40290,5345544
40291,685364
40292,1490181
40293,5784133
40294,8562766
40295,3681730
40296,6222404
40297,6148129
40298,8073898
40299,5553330
40300,4445546
40301,2226332
40302,2552152
40303,185415
40304,4960954
40305,3880294
40306,3876555
40307,8496090
40308,5084951
40309,2142508
40310,7004738
40311,4027533
40312,8447458
40313,5651947
40314,1065407
40315,7407650
40316,7281481
40317,2972492
40318,6872305
40319,3959397
40320,7297396
40321,867686
40322,1523306
40323,7975139
40324,799985
40325,1089433
40326,4720500
40327,4814936
40328,5941235
40329,7870979
40330,7386815
40331,6204931
40332,7943896
40333,5730284
40334,1452314
40335,1023001
40336,5504326
40337,6192936
40338,59174
40339,4651493
40340,6344033
40341,6278510
40342,3706899
40343,7979304
40344,8064122
40345,4509370
40346,5564051
40347,7361534
40348,7036232
40349,6478290
40350,7704416
40351,5414584
40352,4873010
40353,6099807
40354,4843543
40355,7735530
40356,5740397
40357,8206039
40358,4577850
40359,7106483
40360,3867409
40361,2776635
40362,2996165
40363,2972743
40364,6281062
40365,6323676
40366,2357328
40367,340462
40368,3543967
40369,414166
40370,3107000
40371,5926502
40372,720978
40373,8683718
40374,5143583
40375,1631698
40376,2212344
40377,1213929
40378,1129548
40379,3199132
40380,8435408
40381,6843219
40382,3861662
40383,7227139
40384,8665258
40385,1330375
40386,7635346
40387,7560307
40388,7372082
40389,5786635
40390,8440219
40391,2662556
40392,8234919
40393,371987
40394,4353685
40395,872255
40396,3791289
40397,6308768
40398,571331
40399,2600140
40400,2626754
40401,1201211
40402,4205073
40403,3862998
40404,372533
40405,5966628
40406,3735023
40407,860485
40408,5022751
40409,5377438
40410,3765708
40411,7292148
40412,273239
40413,992576
40414,249856
40415,170531
40416,2790213
40417,6803798
40418,5643371
40419,8625647
40420,6997873
40421,1525812
40422,513538
40423,3116037
40424,4569847
40425,6076156
40426,1692110
40427,7150776
40428,7666090
40429,3198945
40430,8537587
40431,5272805
40432,6900716
40433,5255994
40434,3859522
40435,8511330
40436,3774243
40437,4356511
40438,378399
40439,4819677
40440,727871
40441,6402497
40442,1630366
40443,7637712
40444,4878716
40445,3374249
40446,1871808
40447,5500186
40448,7387236
40449,1189682
40450,710564
40451,300843
40452,332947
40453,8368851
40454,986086
40455,993658
40456,46729
40457,229103
40458,6900546
40459,8636841
40460,4554175
40461,5286607
40462,1246765
40463,7546016
40464,3731344
40465,6272413
40466,2396801
40467,8601722
40468,5363586
40469,753946
40470,1391121
40471,4294335
40472,8622787
40473,237184
40474,7468207
40475,5273700
40476,2329348
40477,1131358
40478,6779492
40479,3377585
40480,1248570
40481,6593321
40482,7620771
40483,8323406
40484,1043917
40485,6537934
40486,4150799
40487,7582521
40488,203525
40489,133455
40490,8117003
40491,1396088
40492,5563874
40493,4145693
40494,7016349
40495,3861696
40496,2306403
40497,4223446
40498,5923616
40499,8588915
40500,2811076
40501,7695784
40502,6510571
40503,2366540
40504,4888272
40505,5784514
40506,2079871
40507,5301317
40508,2873326
40509,1328302
40510,4125041
40511,6684970
40512,3365794
40513,1525734
40514,3543482
40515,1384020
40516,607813
40517,3644902
40518,1926977
40519,553266
40520,7472413
40521,4010313
40522,4558141
40523,886728
40524,6211883
40525,4700481
40526,5853541
40527,1272952
40528,3562861
40529,3291557
40530,3654643
40531,1369404
40532,3892652
40533,4900525
40534,6370848
40535,5862757
40536,5724960
40537,471522
40538,1285094
40539,5837263
40540,29780
40541,3068968
40542,4799499
40543,8209781
40544,8549512
40545,2634050
40546,689849
40547,1384070
40548,1610447
40549,8706994
40550,5522906
40551,5283337
40552,1505731
40553,3212113
40554,4894668
40555,1161056
40556,1320749
40557,1194231
40558,1622300
40559,1956378
40560,6917317
40561,3800146
40562,3995488
40563,8323073
40564,951026
40565,3900950
40566,7440313
40567,3002969
40568,7795980
40569,572349
40570,5514409
40571,8229558
40572,5246287
40573,32779
40574,3029567
40575,6754202
40576,7736423
40577,5597163
40578,3908062
40579,3685925
40580,5442810
40581,3498975
40582,6791655
40583,1365164
40584,3837987
40585,5249519
40586,1088315
40587,5450342
40588,2793968
40589,7133870
40590,8229618
40591,4380525
40592,8642343
40593,7377565
40594,6434619
40595,7677169
40596,7617614
40597,1753087
40598,8380239
40599,476727
40600,6182230
40601,3604199
40602,2835973
40603,5726099
40604,7016467
40605,874276
40606,545840
40607,6281318
40608,3184210
40609,2702001
40610,2912974
40611,5933589
40612,745273
40613,2415740
40614,3205287
40615,7987204
40616,7235413
40617,1054303
40618,6482187
40619,8503192
40620,1418857
40621,1821093
40622,3859122
40623,6519248
40624,2204212
40625,1233056
40626,1287276
40627,1302880
40628,1628818
40629,8137358
40630,2388758
40631,1836902
40632,100871
40633,1633261
40634,3358551
40635,65570
40636,4084229
40637,7474175
40638,4557189
40639,7200651
40640,2643481
40641,1290077
40642,5832846
40643,3967675
40644,6964629
40645,6997846
40646,5024176
40647,2131725
40648,6781713
40649,4479182
40650,6095450
40651,5769256
40652,6696502
40653,3510273
40654,1831566
40655,1579877
40656,3504101
40657,1875595
40658,1551523
40659,6998039
40660,1243420
40661,5084906
40662,3183918
40663,395888
40664,8232996
40665,6150298
40666,5345854
40667,6023634
40668,6680079
40669,5837118
40670,8127327
40671,7313706
40672,2238418
40673,6978784
40674,4764700
40675,3258275
40676,8598421
40677,2818448
40678,1417179
40679,3211127
40680,4118363
40681,7886630
40682,321363
40683,4725817
40684,134848
40685,270906
40686,7386221
40687,6336810
40688,8674556
40689,4532419
40690,6957414
40691,7779465
40692,392907
40693,3982624
40694,3620181
40695,5883252
40696,4840323
40697,6689805
40698,3476532
40699,253376
40700,8165827
40701,482466
40702,1578998
40703,3159596
40704,7519735
40705,1895476
40706,5356731
40707,5053647
40708,4323209
40709,8180564
40710,210204
40711,1439641
40712,4878225
40713,2307357
40714,5221698
40715,5238592
40716,4162530
40717,2889993
40718,6950616
40719,2988128
40720,5947267
40721,209878
40722,8581625
40723,3897190
40724,602580
40725,5629294
40726,8237871
40727,4788607
40728,4273297
40729,7760845
40730,2604637
40731,4608982
40732,1781843
40733,2939297
40734,7519389
40735,8140900
40736,8101548
40737,5963085
40738,3932994
40739,5836883
40740,6875313
40741,1378095
40742,4113592
40743,5862313
40744,677246
40745,5853321
40746,5955673
40747,2000448
40748,7542147
40749,8383640
40750,1034546
40751,4870610
40752,3670679
40753,2711152
40754,3202171
40755,4676729
40756,4705625
40757,6863513
40758,5597715
40759,1587010
40760,476708
40761,3920192
40762,4623756
40763,2165543
40764,4169153
40765,5120853
40766,5935034
40767,6754584
40768,2775515
40769,196918
40770,7898034
40771,1464416
40772,6787546
40773,3206897
40774,5190651
40775,5723303
40776,786118
40777,7650193
40778,8432492
40779,8381837
40780,7051021
40781,4959461
40782,5963956
40783,7223977
40784,190640
40785,5546338
40786,1505046
40787,1943024
40788,2372741
40789,2806429
40790,7879439
40791,147444
40792,3505715
40793,5028960
40794,1084238
40795,4684842
40796,4851201
40797,3310639
40798,826385
40799,3792187
40800,3622807
40801,6429369
40802,800975
40803,3339045
40804,1298845
40805,6483769
40806,3869467
40807,1316080
40808,524355
40809,7043905
40810,2586489
40811,7831019
40812,304792
40813,1234838
40814,3492511
40815,6829436
40816,1215239
40817,6165062
40818,5603746
40819,530663
40820,7059337
40821,8156268
40822,7870071
40823,4505551
40824,8254867
40825,6426363
40826,5158435
40827,4588856
40828,6377949
40829,346638
40830,8618860
40831,714023
40832,6706923
40833,121399
40834,6506670
40835,1170946
40836,3688871
40837,5970829
40838,5627229
40839,6110242
40840,329831
40841,3830038
40842,4632892
40843,1166602
40844,3446897
40845,4337820
40846,5099051
40847,4225315
40848,372567
40849,7500503
40850,5204599
40851,5524145
40852,430413
40853,5001200
40854,4424224
40855,2514214
40856,923913
40857,1126019
40858,6075583
40859,5582056
40860,6806752
40861,6808051
40862,4779301
40863,7835669
40864,7170160
40865,6780474
40866,5864677
40867,3480988
40868,5887129
40869,7582842
40870,3887368
40871,7199796
40872,8673315
40873,3386209
40874,983390
40875,7797127
40876,2861638
40877,751709
40878,7649985
40879,6484210
40880,5605383
40881,1725918
40882,5484163
40883,7493871
40884,5354475
40885,973079
40886,3867346
40887,5137929
40888,3857594
40889,2754165
40890,5589255
40891,4322321
40892,7534962
40893,2749368
40894,1762121
40895,2724398
40896,3646742
40897,6185944
40898,2139907
40899,6827344
40900,95301
40901,554479
40902,7105854
40903,4828170
40904,5247385
40905,721113
40906,2501352
40907,8687457
40908,331836
40909,550696
40910,7374518
40911,5964090
40912,847313
40913,965095
40914,8687558
40915,5406261
40916,6162157
40917,7696916
40918,4599976
40919,4314532
40920,1517823
40921,8460098
40922,7745675
40923,4697232
40924,3884608
40925,5961338
40926,6547295
40927,8058166
40928,7160711
40929,6694850
40930,1787446
40931,8699248
40932,7995602
40933,6886295
40934,2181961
40935,4174833
40936,5209197
40937,2858963
40938,8634045
40939,2359396
40940,5684890
40941,6270158
40942,2885931
40943,1170583
40944,3439243
40945,5585629
40946,9261
40947,1025003
40948,6909448
40949,3036622
40950,8682483
40951,2757278
40952,559016
40953,7949998
40954,6384713
40955,115850
40956,6266670
40957,1758905
40958,3247172
40959,5694385
40960,6190849
40961,8712845
40962,8680369
40963,4738493
40964,3430453
40965,6307939
40966,7377328
40967,5267365
40968,2338813
40969,5590723
40970,3922680
40971,8170739
40972,5965674
40973,1364067
40974,3801401
40975,3867743
40976,3941783
40977,7909213
40978,6576216
40979,8280195
40980,921743
40981,8465072
40982,3675038
40983,8527934
40984,213853
40985,6133876
40986,8500436
40987,6114824
40988,6481881
40989,2816978
40990,5732719
40991,4700661
40992,5107477
40993,4889474
40994,5543991
40995,5377221
40996,5371667
40997,7237737
40998,4382391
40999,1138062
41000,1243245
41001,8694885
41002,3682043
41003,1737643
41004,4062518
41005,8422015
41006,3818416
41007,7336097
41008,2413517
41009,6765130
41010,570394
41011,1763893
41012,2563036
41013,3230421
41014,4711951
41015,1880284
41016,3399785
41017,8195003
41018,8569190
41019,3027866
41020,2063427
41021,8202253
41022,5761487
41023,4270720
41024,2162630
41025,1851109
41026,6617833
41027,3451013
41028,2427749
41029,3449490
41030,3835305
41031,564089
41032,8426922
41033,7268139
41034,3462461
41035,5992141
41036,8698336
41037,3645036
41038,5853880
41039,6818834
41040,3341398
41041,7468590
41042,3272426
41043,1273068
41044,319888
41045,3746390
41046,1043084
41047,4057047
41048,1740872
41049,1013993
41050,5202928
41051,1767681
41052,6202874
41053,4669355
41054,6227684
41055,4744411
41056,8049836
41057,5690600
41058,7107832
41059,1414059
41060,1660051
41061,1935694
41062,6740289
41063,5684578
41064,1129052
41065,8002793
41066,7511671
41067,1426446
41068,2791150
41069,2379722
41070,1173871
41071,1914820
41072,5429640
41073,372849
41074,659540
41075,299114
41076,3426294
41077,7385413
41078,3310266
41079,6229077
41080,4429985
41081,5033345
41082,4508546
41083,2233935
41084,2948484
41085,7447355
41086,7534579
41087,69288
41088,1883734
41089,6491986
41090,1956899
41091,7008803
41092,7383205
41093,797767
41094,5781326
41095,7835297
41096,1065936
41097,761880
41098,4083414
41099,5945757
41100,463435
41101,2747829
41102,5948863
41103,1438184
41104,1625144
41105,1120641
41106,3501071
41107,1840702
41108,3291569
41109,405369
41110,5708144
41111,3602155
41112,6388272
41113,3736749
41114,8498917
41115,4390360
41116,1171343
41117,5416475
41118,3541561
41119,4217095
41120,6938038
41121,4758958
41122,251714
41123,8554065
41124,2619131
41125,4156292
41126,5752663
41127,6311590
41128,4481974
41129,2564941
41130,944390
41131,7661931
41132,7755918
41133,3669037
41134,6498756
41135,7689341
41136,3643459
41137,6028557
41138,4023119
41139,1389339
41140,5995196
41141,8716963
41142,4619061
41143,4334259
41144,1953135
41145,2887302
41146,8495016
41147,1583930
41148,7956830
41149,6917568
41150,1434193
41151,2886915
41152,1367699
41153,6961507
41154,6073634
41155,6358756
41156,6788343
41157,4420271
41158,2725223
41159,3509161
41160,3720680
41161,7538929
41162,6556495
41163,5472486
41164,6284128
41165,4479416
41166,5826065
41167,5602538
41168,1153781
41169,8570787
41170,4645816
41171,2556839
41172,6452381
41173,1617898
41174,3234825
41175,492932
41176,6370849
41177,8172617
41178,5238252
41179,7280680
41180,4983533
41181,844412
41182,3962063
41183,3127935
41184,5518533
41185,6578404
41186,4133597
41187,637147
41188,3589803
41189,4835194
41190,2616965
41191,6853788
41192,8248265
41193,8077744
41194,1944938
41195,7139163
41196,5509876
41197,5664973
41198,8641408
41199,3560473
41200,1179226
41201,2580859
41202,8037925
41203,7355444
41204,1474959
41205,8731561
41206,7753645
41207,6831653
41208,3602938
41209,5962869
41210,6736407
41211,7245230
41212,3365271
41213,1060621
41214,493652
41215,6217341
41216,5210428
41217,8014431
41218,2078207
41219,3234008
41220,1074947
41221,543306
41222,4758515
41223,5168502
41224,6224974
41225,3629840
41226,6784372
41227,735345
41228,5132857
41229,5134904
41230,367541
41231,977370
41232,5744934
41233,6692474
41234,424670
41235,1145086
41236,8228880
41237,166066
41238,8263346
41239,345043
41240,3449066
41241,1436970
41242,5044731
41243,1331626
41244,7803678
41245,3894648
41246,3193241
41247,7900899
41248,1657450
41249,3439123
41250,8203135
41251,2658583
41252,4907732
41253,7645357
41254,1033959
41255,4313160
41256,4823552
41257,8593856
41258,6776617
41259,5963249
41260,1988722
41261,363371
41262,1353186
41263,1480643
41264,5995968
41265,6781593
41266,3831140
41267,4346417
41268,7630619
41269,3969510
41270,4161924
41271,7338942
41272,7057044
41273,5996170
41274,1266791
41275,4498612
41276,498868
41277,3923290
41278,7383865
41279,8118984
41280,7493430
41281,3694853
41282,3317250
41283,491263
41284,1304639
41285,7144323
41286,272476
41287,7899063
41288,4620422
41289,7490383
41290,8444358
41291,3299429
41292,2010170
41293,5038822
41294,5070579
41295,6851574
41296,6669552
41297,4052009
41298,1510342
41299,4620007
41300,1117217
41301,4811307
41302,5925067
41303,5630618
41304,6827183
41305,4190643
41306,4261443
41307,3730573
41308,5848573
41309,7592787
41310,3491565
41311,206502
41312,4273253
41313,976567
41314,8537563
41315,3163157
41316,1826945
41317,3306459
41318,3923456
41319,2650704
41320,1065212
41321,603492
41322,6120012
41323,7694879
41324,3762172
41325,6331326
41326,6378514
41327,6829882
41328,7376920
41329,7572376
41330,2348379
41331,4261080
41332,548437
41333,5390743
41334,8428523
41335,3815048
41336,1229948
41337,921115
41338,4021310
41339,1325338
41340,7482373
41341,2153558
41342,6848463
41343,5428470
41344,1546134
41345,5162895
41346,737739
41347,6363426
41348,290190
41349,5136802
41350,5654174
41351,6411464
41352,4117342
41353,5154324
41354,6354486
41355,2711849
41356,3122101
41357,5523438
41358,7958818
41359,5643629
41360,6454401
41361,6655296
41362,230848
41363,1105570
41364,570594
41365,1262073
41366,5217129
41367,578047
41368,5400576
41369,6110866
41370,5315363
41371,4483077
41372,6003855
41373,5958241
41374,477695
41375,6043365
41376,6151447
41377,3908049
41378,7125799
41379,757732
41380,2813699
41381,3361283
41382,5847327
41383,7103781
41384,2954534
41385,3387739
41386,415409
41387,4912457
41388,4292633
41389,8692440
41390,1031591
41391,5934329
41392,3753871
41393,1962875
41394,3810669
41395,597
41396,1253963
41397,5579670
41398,2228339
41399,59425
41400,8637709
41401,1888745
41402,358973
41403,1604368
41404,8234210
41405,188166
41406,4387846
41407,5952318
41408,270332
41409,8119252
41410,4744219
41411,5439217
41412,7538994
41413,5084609
41414,7411178
41415,6360122
41416,7850567
41417,8753635
41418,3273663
41419,185437
41420,6373027
41421,4144893
41422,4241172
41423,6371076
41424,3687853
41425,844017
41426,7983378
41427,7283317
41428,3702371
41429,4188781
41430,1927864
41431,8293765
41432,5449739
41433,716007
41434,7779938
41435,2498620
41436,3771418
41437,5219158
41438,6280099
41439,5982781
41440,2885774
41441,4260648
41442,1655813
41443,6704282
41444,3155207
41445,2036394
41446,1076401
41447,5641928
41448,7505639
41449,6272446
41450,3332793
41451,6956501
41452,205744
41453,8588624
41454,6821868
41455,1069453
41456,6025510
41457,5721896
41458,8591645
41459,3207699
41460,1595580
41461,4135110
41462,6204723
41463,4432486
41464,4392089
41465,99872
41466,1170061
41467,7946978
41468,480116
41469,5028430
41470,1442518
41471,1316524
41472,8174740
41473,6689340
41474,3483742
41475,4550183
41476,8018421
41477,6380140
41478,339964
41479,1248998
41480,44621
41481,5601307
41482,1189618
41483,1846284
41484,4070692
41485,7704122
41486,7645019
41487,1966074
41488,2179101
41489,4434476
41490,3249781
41491,3453776
41492,4567394
41493,628969
41494,8657302
41495,7257930
41496,2175698
41497,6140141
41498,2404106
41499,5358531
41500,8562333
41501,7845868
41502,3310035
41503,205179
41504,4825639
41505,3166384
41506,595466
41507,1568990
41508,525145
41509,7282575
41510,2428606
41511,3395604
41512,6125091
41513,2577958
41514,484781
41515,4835824
41516,8662915
41517,1490493
41518,5439180
41519,5512565
41520,4468143
41521,4511169
41522,452489
41523,8675012
41524,8721938
41525,3527410
41526,3020803
41527,4016058
41528,2407406
41529,5439816
41530,7174108
41531,6964111
41532,4530184
41533,925346
41534,6215592
41535,3258408
41536,4909063
41537,3779553
41538,7300809
41539,3314644
41540,2277443
41541,5519186
41542,8249765
41543,3474181
41544,3758390
41545,1360769
41546,2558577
41547,7632525
41548,7896209
41549,463131
41550,6463322
41551,2745000
41552,5278821
41553,1633444
41554,7468235
41555,7510352
41556,8058449
41557,4327978
41558,7482377
41559,7028552
41560,6711326
41561,2507781
41562,557155
41563,4412362
41564,7821956
41565,6811937
41566,1665001
41567,23601
41568,3369476
41569,5135832
41570,2705794
41571,8477627
41572,5504583
41573,8727749
41574,5492370
41575,3549054
41576,3862976
41577,613969
41578,7742682
41579,3167970
41580,8071246
41581,2755683
41582,8467156
41583,8088960
41584,4810551
41585,2319909
41586,6125105
41587,5367947
41588,1675555
41589,5707995
41590,788247
41591,1651849
41592,8650027
41593,5717667
41594,5972458
41595,218035
41596,836966
41597,5678040
41598,8119577
41599,1759805
41600,7033519
41601,2178724
41602,1520589
41603,7612120
41604,5148624
41605,8734584
41606,5446859
41607,4826658
41608,8374974
41609,5679048
41610,2590425
41611,5525350
41612,4746999
41613,7527585
41614,1246114
41615,6846601
41616,754979
41617,4880793
41618,1866804
41619,1977091
41620,2168207
41621,5044475
41622,4192992
41623,1260241
41624,6826228
41625,1397940
41626,3707116
41627,3782617
41628,1452193
41629,5008089
41630,1303992
41631,3317552
41632,888628
41633,5697092
41634,6603945
41635,3727104
41636,2001757
41637,3567203
41638,6519325
41639,5196392
41640,2520059
41641,3343137
41642,4069129
41643,3883087
41644,7824527
41645,2454237
41646,8371212
41647,1882389
41648,6789725
41649,8120338
41650,6624539
41651,6852032
41652,4124373
41653,7640767
41654,6840669
41655,8415169
41656,4755663
41657,1891819
41658,7936116
41659,2069298
41660,2255996
41661,5121562
41662,4176717
41663,566598
41664,7525388
41665,7006663
41666,1119866
41667,457164
41668,6576333
41669,3596124
41670,2146626
41671,2058836
41672,1012833
41673,813395
41674,6124390
41675,3997750
41676,1617045
41677,6481783
41678,5691124
41679,769313
41680,3716440
41681,2083463
41682,8191768
41683,1305908
41684,2380094
41685,5308826
41686,7336648
41687,7042941
41688,2426248
41689,365785
41690,6403417
41691,2071023
41692,6127810
41693,3130463
41694,5532877
41695,7157480
41696,2755546
41697,6598587
41698,2364076
41699,3331658
41700,6998108
41701,7364820
41702,648830
41703,1850933
41704,7904420
41705,668492
41706,6513197
41707,699931
41708,2096911
41709,5175076
41710,8044664
41711,1857247
41712,915100
41713,8127200
41714,7953655
41715,2113646
41716,6252800
41717,4735951
41718,1997487
41719,3001136
41720,4159632
41721,6258324
41722,1255450
41723,7998620
41724,1280979
41725,6491168
41726,4201277
41727,4909513
41728,5663567
41729,7750797
41730,5510329
41731,2996406
41732,1411697
41733,1549122
41734,5055538
41735,5365390
41736,1838794
41737,3311101
41738,1969753
41739,2337267
41740,5782654
41741,8397080
41742,8142330
41743,1579099
41744,6551181
41745,6490798
41746,3245569
41747,784337
41748,4502572
41749,7621087
41750,1502665
41751,7082876
41752,2804447
41753,6303173
41754,1471038
41755,3277988
41756,6587918
41757,5090982
41758,4958542
41759,7979639
41760,3722753
41761,1463832
41762,3208480
41763,5502834
41764,6807029
41765,5802128
41766,8559868
41767,1553080
41768,5084503
41769,2478790
41770,803207
41771,1071330
41772,2291916
41773,5960311
41774,8277282
41775,7880033
41776,3080214
41777,5074436
41778,4405348
41779,3774003
41780,6444771
41781,85232
41782,1272494
41783,3274408
41784,41400
41785,560203
41786,6973035
41787,7117215
41788,7663889
41789,150878
41790,7657217
41791,4360997
41792,2949521
41793,4741769
41794,695178
41795,6234161
41796,7921273
41797,6609646
41798,4489017
41799,1479844
41800,1621431
41801,425686
41802,1044566
41803,1389037
41804,4848470
41805,6949134
41806,6454166
41807,4585450
41808,6623427
41809,6634783
41810,3848691
41811,371245
41812,609998
41813,232736
41814,4335481
41815,5036297
41816,4795975
41817,3723099
41818,6992022
41819,3671384
41820,2152802
41821,4515859
41822,1670790
41823,6154171
41824,7128792
41825,701041
41826,1484527
41827,965376
41828,2675225
41829,6893652
41830,536146
41831,3318711
41832,836107
41833,4087569
41834,4415112
41835,5614852
41836,7193437
41837,574086
41838,472637
41839,741348
41840,1855209
41841,2722952
41842,5469561
41843,5674747
41844,2361878
41845,8271575
41846,4879574
41847,4727429
41848,1101472
41849,2448493
41850,4610120
41851,1456608
41852,2650053
41853,824982
41854,5442298
41855,4720534
41856,2883706
41857,3512236
41858,8180941
41859,1344677
41860,6870000
41861,4091842
41862,7035262
41863,442101
41864,5064119
41865,3493341
41866,772010
41867,5563368
41868,6363322
41869,5544660
41870,4309620
41871,7193869
41872,5995419
41873,7154457
41874,3797553
41875,7174092
41876,1021432
41877,598454
41878,1889972
41879,8192557
41880,4813920
41881,7692293
41882,5764232
41883,7195697
41884,5010944
41885,5598057
41886,8595717
41887,2699508
41888,7232296
41889,4478374
41890,118326
41891,1386523
41892,1592806
41893,7458247
41894,8135817
41895,3503954
41896,6493878
41897,8638991
41898,7605788
41899,3187051
41900,3617350
41901,442551
41902,1758896
41903,3732345
41904,2161872
41905,425313
41906,6165234
41907,3908090
41908,7422675
41909,6831964
41910,3924181
41911,4152335
41912,7887373
41913,5098191
41914,5846295
41915,5640136
41916,69449
41917,4007488
41918,3331120
41919,6823429
41920,1957334
41921,1952108
41922,387582
41923,8670804
41924,1583859
41925,7140538
41926,5610567
41927,6605393
41928,3067797
41929,7555212
41930,320108
41931,4193028
41932,6512683
41933,1838898
41934,7638242
41935,1934787
41936,4419306
41937,6707979
41938,875765
41939,1608723
41940,6363878
41941,2194598
41942,2762031
41943,539585
41944,4935942
41945,1740361
41946,6075636
41947,1072369
41948,1037268
41949,2270499
41950,662418
41951,1338462
41952,3676758
41953,7269958
41954,5738222
41955,6094548
41956,6015067
41957,7150882
41958,663856
41959,745103
41960,6613897
41961,3680177
41962,8393298
41963,8478473
41964,8096235
41965,8499310
41966,3592338
41967,5462346
41968,4411455
41969,3265331
41970,3782710
41971,6443201
41972,3430747
41973,3320681
41974,2433923
41975,1508288
41976,3246957
41977,2928901
41978,2433969
41979,5962181
41980,5976693
41981,1634860
41982,2189910
41983,3037310
41984,5556165
41985,4312007
41986,991560
41987,7384669
41988,8245272
41989,2666856
41990,1011065
41991,6989875
41992,5454094
41993,1325287
41994,8670139
41995,372244
41996,478131
41997,1301028
41998,4670154
41999,3548827
42000,7990737
42001,576552
42002,3853180
42003,1652321
42004,1839552
42005,4838532
42006,6930460
42007,6389345
42008,1126161
42009,3696240
42010,1287642
42011,1007881
42012,1350587
42013,3651637
42014,1681757
42015,8566888
42016,3130333
42017,4460083
42018,2391145
42019,7502349
42020,1779122
42021,3372352
42022,8068912
42023,778562
42024,6659065
42025,5473522
42026,763678
42027,1579412
42028,7171286
42029,6331366
42030,4677543
42031,6821183
42032,5611740
42033,4731691
42034,8063892
42035,1851648
42036,149218
42037,4201704
42038,3024095
42039,6408517
42040,3666720
42041,2103226
42042,7120930
42043,2217179
42044,690017
42045,3206894
42046,4897062
42047,6656996
42048,1499645
42049,4037374
42050,5800718
42051,4957162
42052,4341135
42053,4456639
42054,133432
42055,2740787
42056,3726881
42057,7418209
42058,916862
42059,951876
42060,854731
42061,3070998
42062,4237180
42063,7850524
42064,8082030
42065,5256368
42066,8093784
42067,429934
42068,5620274
42069,1261663
42070,7546789
42071,8301550
42072,1370753
42073,6302875
42074,3898935
42075,2218112
42076,1640946
42077,8279465
42078,7062867
42079,7062170
42080,5323096
42081,3704003
42082,2295132
42083,1353915
42084,2177166
42085,6969954
42086,5839842
42087,7443981
42088,7206381
42089,3985330
42090,5375730
42091,8340494
42092,905438
42093,4423456
42094,4146378
42095,2130709
42096,7258410
42097,717382
42098,2101192
42099,7135650
42100,3737009
42101,6250216
42102,8724878
42103,1159532
42104,4252469
42105,4717252
42106,6915287
42107,1617194
42108,1767594
42109,2351682
42110,6936111
42111,2021706
42112,2898798
42113,8734856
42114,1330138
42115,593043
42116,499066
42117,5264443
42118,3351679
42119,4327387
42120,653313
42121,7165460
42122,5305776
42123,647226
42124,7246071
42125,945603
42126,2916690
42127,6693814
42128,131580
42129,1429351
42130,4204757
42131,4093630
42132,358690
42133,4697726
42134,3936686
42135,904302
42136,3284191
42137,1764745
42138,6186457
42139,1079484
42140,7743310
42141,3815570
42142,892964
42143,405188
42144,448331
42145,6523501
42146,1058271
42147,5867333
42148,6211481
42149,3826691
42150,1133199
42151,2012715
42152,4294805
42153,6697074
42154,2213680
42155,6225177
42156,3550767
42157,6349293
42158,5303070
42159,5496317
42160,8742197
42161,7048670
42162,7786471
42163,5158705
42164,8691092
42165,8196162
42166,821923
42167,2174473
42168,1642493
42169,8009118
42170,1422960
42171,5688725
42172,6399450
42173,1361740
42174,7694172
42175,2371977
42176,4216235
42177,1106059
42178,8195973
42179,6496419
42180,4609416
42181,1374010
42182,7999277
42183,401476
42184,1883866
42185,7856398
42186,7795426
42187,6943782
42188,7286282
42189,3169440
42190,5679766
42191,2986591
42192,7537899
42193,5879525
42194,2976803
42195,1297976
42196,6157164
